text,label
"Καλησπέρα, θα ήθελα να αναφέρω περιστατικό που συνέβη στο δρομολόγιο από Σαρωνίδα προς Αργυρούπολη (122). Περιμέναμε περί τα 10 άτομα στη στάση λομβαρδα από τις 18:30 μέχρι τις 19:45 το δρομολόγιο της γραμμής που είχε κάθε 20-25 λεπτα. Στην αντίθετη κατεύθυνση, από Αργυρούπολη προς Σαρωνίδα ,το λεωφορείο 122 πέρασε 4 φορές κανονικά ενώ στην δική μας κατεύθυνση ανόδου δεν υπήρξε ούτε ένα δρομολόγιο. Μετά από 1+ ώρα πέρασε ένα λεωφορείο 122 το οποίο λόγω συνοστισμου δεν σταμάτησε καν ο οδηγός να μας παραλάβει. Έτσι έπειτα από 1 ώρα και 15 λεπτά στη στάση έφτασε το λεωφορείο 122 το οποίο μας πήρε. Η κατάσταση στο εσωτερικό τραγική, βαμμένα τα πλαστικά με γκράφιτι, συνωστισμός απίστευτος σε σημείο να μην χωράμε, ανύπαρκτος κλιματισμός και σπασμένα τα κουμπιά (STOP) που χρειάζονται για να κάνει στάση το λεωφορείο με αποτέλεσμα ο επιβάτες να φωνάζουν για τη στάση. Ζήσαμε μια τραγωδία μέχρι να φτάσουμε στο μετρό της Αργυρούπολης. Δεν είναι αυτή εικόνα πρωτεύουσας χώρας το 2022 που σέβεται θεωρητικά τον εαυτό της. Πληρώνω μηνιαίο εισιτήριο κανονικά και πραγματικά ειδικά η αστική συγκοινωνία της πόλης είναι σε τραγική κατάσταση. Πρέπει επειγόντως να γίνει κάτι.",0
Το τελευταίο λεωφορείο από άνω Γλυφάδα για Πειραιά δεν ξεκίνησε ποτέ απλά αυτό που ερχοτανε από Πειραιά το θεώρησε σωστό ο οδηγός  να κάνει αναστροφή και να πάει προς Πειραιά 10 στάσης πριν το τερμα Κυριακή 26/06/2022 και εγώ αναγκαστικά να πληρώσω 20ευρο σε taxi γιατί μάλλον ο οδηγός βιάζοντας να πάει στο σπίτι του,41
"Καλησπέρα το λεωφορείο το έδειχνε να πηγαίνει πτος την Καραϊσκάκη (τέρμα) και ενώ το έδειξε να έχει ξεκινήσει,ξαφνικά εξαφανίστηκε από τον χάρτη . Έχετε αφήσει την άνω Γλυφάδα χωρίς λεωφορεία ,έχουμε λίγες γρεμμες με όχι συχνά δρομολόγια. Βάλτε περισσότερα δρομολόγια απαράδεκτο,να μην περνάει το λεωφορείο και να περιμένουμε 40 λεπτά για το επόμενο. Απαράδεκτο. Θα ήθελα ένα τηλέφωνο να επικοινωνήσω με κάποιον υπεύθυνο γιατί όλο λέτε ότι βλέπετε τα μηνύματα και ότι κάνετε συστάσεις αλλά τίποτα ,τα ίδια προβλήματα έχουμε .",95
"Στην γραμμή 509 από κεντρική στάση Δροσιάς σε κεντρική Κηφισίας,  απώλεια πορτοφολιου. 
Παρακαλώ πολύ   στηρίζομαι και ελπίζω στην βοήθεια σας.
Ευχαριστώ πολυ",9
Το λεωφορείο της γραμμής 224 Καισαριανή - Πολύγωνο με αριθμό 16099 παρέκαμψε τις στάσεις Αγ. Βασίλειος και Πεδίον Άρεως στρίβοντας αριστερά στην οδό Μαυροματαίων και όχι στην οδό Μπουμπουλίνας. Στις 21:34 έκανε στάση στον Πανελλήνιο. Είναι κρίμα για το επιβατικό κοινό να περιμένει και ένας οδηγός να αποφασίζει να εκτελεί το δρομολόγιο της επιλογής του.,25
O οδηγός καπνίζει την ώρα της οδήγησης,46
"Καλημέρα σας ήθελα να αναφέρω ένα συμβάν που συνεβει 
Καταννοοωντας πως πέρα πως αργούν τα λεωφορεία ένα συγκεκριμένο δρομολόγιο προτίμησε να συνεχίσει προς γρήγοριου  Λαμπράκη παρά να κάνει στάση άγιος Γεώργιος που βρίσκεται θυμάτων κατοχής Κερατσίνι 
Με αποτέλεσμα να καθυστερήσω στην εργασια μου χωρίς κάποια ενημέρωση αλλαγής δρομολογίου 
Να μάστε λίγο υπεύθυνοι και πέρα απ' όλα αυτά δν υπήρχε ανοιχτό στίγμα κατεύθυνσης 
Η τροποποίηση",127
"Ο οδηγός δεν σταμάτησε στην στάση ΙΚΑ, ενώ υπηρχαν αρκετά άτομα στην στάση που ήθελαν να επιβιβαστουν στο λεωφορείο.",125
"Η γραμμή (122) Αργυρούπολη - Σαρωνίδα κάθε Παρασκευή απο το απόγευμα και μετά παραλείπονται δρομολόγια. 
Παρακαλώ πολύ θα ήθελα να επικοινωνήσετε μαζί μου να μου πείτε που οφείλεται.
Ευχαριστώ.",0
"Καλημερα. Τουλαχιστον ενημερωστε οτι εχουν αλλαξει τα δρομολογια σε θερινα για να μην περιμενω ασκοπα στην σταση, να εχω ξεκινησει ποιο νωριτερα για να παω στην εργασια μου. Δεν ειμαι υποχρεωμενος να ακουω τα βρωμολογα και τις προσβολες του συναδελφου μου  (αλλαγη βαρδια )  για παρτυ σας. Και κατι τελευταιο την Δευτερα 20-06-2022 το λεωφορειο δεν σταματησε να με παρει απο την σταση, ετρεχε 80- 100 χιλιομετρα την ωρα. Το συμβαν εγινε στις 21.05 και η γραμμη 842 Περαμα προς κορυδαλλο. Το συμβαν εγινε στο Περαμα.

Ευχαριστω πολυ",5
"ΧΡΗΣΙΜΟΠΟΙΩΝΤΑΣ ΚΑΘΗΜΕΡΙΝΑ
ΤΗΝ ΓΡΑΜΜΗ Α13 ΚΑΙ ΟΧΙ ΜΟΝΟ
ΠΑΡΑΤΗΡΩ ΟΤΙ ΜΟΝΟ ΤΟ 25%
ΔΙΑΘΕΤΕΙ ΕΙΣΙΤΗΡΙΟ!!!!!
ΕΚΤΟΣ ΑΠΟ ΤΗΝ ΟΙΚΟΝΟΜΙΚΗ ΑΙΜΟΡΡΑΓΙΑ 
ΤΟΥ Ο.Ο.Σ.Α,ΑΥΤΗ Η ΤΑΚΤΙΚΗ ΕΠΙΒΡΑΒΕΥΕΙ 
ΤΟΝ ΜΕΣΟ «ΜΑΓΚΑ ΕΛΛΗΝΑ» ΚΑΙ ΒΕΒΑΙΩΣ
ΕΧΕΙ ΑΝΤΙΚΤΥΠΟ ΣΤΗΝ ΜΕΙΩΣΗ ΤΩΝ ΔΡΟΜΟΛΟΓΙΩΝ ΔΙΟΤΙ ΔΕΝ ΚΑΤΑΓΡΑΦΕΤΑΙ ΣΩΣΤΑ Η ΚΙΝΗΣΗ.
ΣΑΝ ΕΛΛΗΝΑΣ ΦΟΡΟΛΟΓΟΥΜΕΝΟΣ ΕΡΩΤΩ ΕΑΝ ΠΑΡΘΟΥΝΕ ΜΕΤΡΑ!
ΥΓ:Η ΤΗΡΗΣΗ ΤΩΝ ΧΡΟΝΩΝ ΔΙΕΛΕΥΣΗΣ ΣΕ ΜΕΓΑΛΟ ΒΑΘΜΟ,ΙΔΙΩΣ ΑΠΟ ΤΙΣ ΑΦΕΤΗΡΙΕΣ,ΚΑΘΙΣΤΑ ΤΟΝ Ο.Ο.Σ.Α ΑΞΙΟΠΙΣΤΟ!
ΥΓ:Η ΗΜΕΡΟΜΗΝΙΑ ΚΑΙ ΩΡΑ ΕΙΝΑΙ ΕΝΔΕΙΚΤΙΚΗ.ΣΥΜΒΑΙΝΕΙ ΟΛΕΣ ΤΙΣ ΗΜΕΡΕΣ ΚΑΘ ΩΡΕΣ!",44
"Για ακομα μια φορα δεν περασε ποτε το λεωφορειο των 22:00 απο Τερμα προς Αφετηρία στη σταση καμπινγ, ειναι κοσμος που θελει να παει σπιτι μετα  τη δουλεια και δε ξερετε τι σας γινετε ,κοιταξτε λιγο γιατι συμβενει αυτο,επισης ποτε δεν απαντατε και γιατι δεν εχουν μπει αυτες οι γραμες στη τηλεματικη? απαντηση καμια",0
"Καλησπέρα,
Σήμερα 24/06/2022  και ώρα 19:20 επιβιβάστηκα στην γραμμή 842 στην Πλατεία Ελευθερίας στην στάση ""ΣΤ.ΚΟΡΥΔΑΛΛΟΣ""  με κατεύθυνση προς Πέραμα στο όχημα με αριθμό κυκλοφορίας ΖΚΖ9983. Το λεωφορείο ήταν ασφυκτικά γεμάτο. Όλα τα καθίσματα ήταν γεμάτα και όλος ο διαθέσιμος χώρος γεμάτος με όρθιους. Ο οδηγός σας εκτός του ότι οδηγούσε σαν να έπαιζε συγκρουόμενα αγνοώντας το ότι μεταφέρει κόσμο και ειδικότερα το ποσό κόσμο μεταφέρει, οδηγούσε με μεγάλη ταχύτητα, φρενάρντας κα ξεκινώντας συνεχώς απότομα! Το τι γινόταν σε κάθε φρενάρισμα δεν χρειάζεται να το περιγράψω. Το χειρότερο δε και ο λόγος για τον οποίο στέλνω αυτή την καταγγελία είναι ότι έχοντας ολοκληρώσει την επιβίβαση σε μια από τις επόμενες στάσεις ξεκίνησε το όχημα χωρίς να έχουν κλείσει και τα δύο φύλλα της μεσαίας πόρτας. Στο άνοιγμα του φύλλου που έμεινε ανοιχτό ήταν ένα παιδί όχι πάνω από 13-14 ετών. Είναι άλλο να υπάρχουν κακοί επαγγελματίες και άλλο να υπάρχουν επικίνδυνοι επαγγελματίες. Εσείς κρίνετε το γιατί πληρώνετε αυτόν τον άνθρωπο αλλά θα μπορούσατε να τον τοποθετήσετε σε μια μια θέση γραφείου ώστε να μην κινδυνεύουν άνθρωποι από την ανευθυνότητα του οποιουδήποτε οδηγού! Θα περιμένω την επίσημη ενημέρωση για τις ενέργειες σας!

Ευχαριστώ,
Χρυσάννα Σαράντου",5
